,TxHash,BlockHeight,TimeStamp,From,To,Value,ContractAddress,Input,isError
0,0x9b1494bcf5a5126dff5cff6dea1341e61b0861edf2202e4b187be6e495c083bf,6318494,1536761146,0x97248aa136750c94045078c234e0272120f5063f,0xb8680bd6deac761378bc0be00458de9459627881,26.462731393627183452,NULL,0x,0
1,0x6f8371939bfcb533812529abcff93ac8a0d038b22cdcd4430c25c18f0dfc4476,6318660,1536763343,0xb8680bd6deac761378bc0be00458de9459627881,0x6059f55751603ead7dc6d280ad83a7b33d837c90,0E-18,NULL,0xa9059cbb0000000000000000000000001649c3d9621c933721c224fa3cc59da2406e40f400000000000000000000000000000000000000000000020a34bade2db9e40000,0
2,0x729451ccdadf6af05a979f001690a5726aa7753708680ac674f638c0a28daf85,6323410,1536832151,0xb8680bd6deac761378bc0be00458de9459627881,0x1649c3d9621c933721c224fa3cc59da2406e40f4,4.000000000000000000,NULL,0x,0
3,0x675678496746dcd51a43714ac27b18537bb745bc15e31380fbd343e93393da96,6325078,1536855969,0x51af777899f0e81fbb69836e9255cc5bab7a5842,0xb8680bd6deac761378bc0be00458de9459627881,59.000000000000000000,NULL,0x,0
4,0xb0ef580634f36c4172a15f6a7c66c401b055f4a63bc100a41814c5cf47f66f29,6326286,1536873429,0xb8680bd6deac761378bc0be00458de9459627881,0x815ef9b931a189230843d83d779cfa2debcb091d,25.000000000000000000,NULL,0x,0
5,0x7a9d39b757c3ea7e8a4d0975ef69770654f2d39024d98e86be3605ab3b0793fd,6426667,1538301281,0xb8680bd6deac761378bc0be00458de9459627881,0x3bfdcdee7953c4db024186554f74a2a31b2667ce,4.000000000000000000,NULL,0x,0
6,0xc3219e6beb355d38d0c7f89c0839db5f09a0b816640886606e656b56cd402db9,6472989,1538952095,0xb8680bd6deac761378bc0be00458de9459627881,0xebbdf302c940c6bfd49c6b165f457fdb324649bc,0E-18,NULL,0xa9059cbb000000000000000000000000c6263dd1c9a8afad14743aae3ac0a0f3cc324e6100000000000000000000000000000000000000000000620f3cd562185ee40000,0
7,0xf15e078ba9b5c0cd832bb21ed790f3cc40e309c9fd1d2bce30e5bc68f2429df4,6507723,1539439147,0xb8680bd6deac761378bc0be00458de9459627881,0x5a51a7297ace4c8682815b53d371f2a0dc3b9a67,5.100000000000000000,NULL,0x,0
8,0xd3db3723c35833a328fda8e852ba08fbc7feebc7b1ef6f34f6872263c7bb814d,6568247,1540292449,0xb8680bd6deac761378bc0be00458de9459627881,0x6cf0334b1400f929874509123f369be02e81928c,17.000000000000000000,NULL,0x,0
9,0x0b2860453666cfecca362496ef1c58546d2d9bc635e78e284197d515ebd51606,6605202,1540815042,0x867d23585c4f9bd7104949a1f039b1c6cb931460,0xb8680bd6deac761378bc0be00458de9459627881,0.694547430000000000,NULL,0x,0
10,0x788d4fd6a0a8b44810c8cfb0119f4ddda999e82f9b52bd5096db25cbe2a09ef2,6605205,1540815118,0x867d23585c4f9bd7104949a1f039b1c6cb931460,0xb8680bd6deac761378bc0be00458de9459627881,3.391752840000000000,NULL,0x,0
11,0x61e274410901cec95f6ab9bca28e4f351a2242d7114c96e28ef9736adac5801a,6651901,1541476890,0xb8680bd6deac761378bc0be00458de9459627881,0x5456a44e1367f0eb304add4863e0c23883b95e4b,3.900000000000000000,NULL,0x,0
12,0xad7a321f9afaa2c4c9d836360de8cdf118b15a37131fb8a93c41662cbd626121,6666562,1541684381,0xb8680bd6deac761378bc0be00458de9459627881,0xc528c28fec0a90c083328bc45f587ee215760a0f,0E-18,NULL,0xa9059cbb0000000000000000000000007d957793d1c016bb433ce30c2ac185932a8b5a9e00000000000000000000000000000000000000000000054de00d2de9a7131cdd,0
13,0x6dcdb4c66dcf553ac03a0f831156c099443144f1250717dd78063c94af6a948d,6920588,1545306960,0xb8680bd6deac761378bc0be00458de9459627881,0x8c8c0a81272c827c5bca8065978b7bcff14c8141,30.500000000000000000,NULL,0x,0
14,0x17bd4c0729f9a8c24eabf6d3e2edffe0baa8fc3da2eefa2cc3252b5eaf94810d,6920951,1545312071,0x82494f5806e473f9bfa9511a0a69f0f47d59b1ea,0xb8680bd6deac761378bc0be00458de9459627881,52.374793331494285447,NULL,0x,0
15,0x43787c86f3dcbd16fa3f70560601c0405966ec874ebb929067470db549d844a6,6920969,1545312409,0x8c8c0a81272c827c5bca8065978b7bcff14c8141,0xb8680bd6deac761378bc0be00458de9459627881,0.047018000000000000,NULL,0x,0
16,0x8a45fbe2304e495ff6905dec6f83cb4cc05df64d8ed5e4441781fb17fafd0348,6979283,1546164573,0xb8680bd6deac761378bc0be00458de9459627881,0xef2463099360a085f1f10b076ed72ef625497a06,0E-18,NULL,0x095ea7b30000000000000000000000002a0c0dbecc7e4d658f48e01e3fa353f44050c2080000000000000000000000000000000000000000000002be3cdcfec43a280000,0
17,0x3966d0ce82e9627cd3230dd04311fe1a62c3a2c9b93f9998de29641b28602208,6979285,1546164593,0xb8680bd6deac761378bc0be00458de9459627881,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0E-18,NULL,0x338b5dea000000000000000000000000ef2463099360a085f1f10b076ed72ef625497a060000000000000000000000000000000000000000000002be3cdcfec43a280000,0
18,0xae480c9d055ba97777ed56fb99c2a1f3f38bb7038a15c32291cb6474c9238458,6979370,1546165663,0xb8680bd6deac761378bc0be00458de9459627881,0xba9d4199fab4f26efe3551d490e3821486f135ba,0E-18,NULL,0x095ea7b30000000000000000000000002a0c0dbecc7e4d658f48e01e3fa353f44050c20800000000000000000000000000000000000000000000000000000fff22bc580e,0
19,0xb7be3160e25349e896c6dbdf81aa6a8764c6f135c076f2651a39f3db088d0ccc,6979372,1546165747,0xb8680bd6deac761378bc0be00458de9459627881,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0E-18,NULL,0x338b5dea000000000000000000000000ba9d4199fab4f26efe3551d490e3821486f135ba00000000000000000000000000000000000000000000000000000fff22bc580e,0
20,0xa1f4c2f807376bcc73f4a12366a88ec58e91e7038c01d8a5be497bfa170bb82a,6979478,1546167412,0xb8680bd6deac761378bc0be00458de9459627881,0x38c87aa89b2b8cd9b95b736e1fa7b612ea972169,0E-18,NULL,0x095ea7b30000000000000000000000002a0c0dbecc7e4d658f48e01e3fa353f44050c20800000000000000000000000000000000000000000000562f83a34594f0600000,0
21,0x96d21119d5970e8177a41b6704371f9ad853aa6776e8644d63a4754388db1d9b,6979478,1546167412,0xb8680bd6deac761378bc0be00458de9459627881,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0E-18,NULL,0x338b5dea00000000000000000000000038c87aa89b2b8cd9b95b736e1fa7b612ea97216900000000000000000000000000000000000000000000562f83a34594f0600000,0
22,0x0ee01fbe283e365a083fd4fe19c72d8320058e63c0ba936e5da4e843a5ad6734,6979503,1546167767,0xb8680bd6deac761378bc0be00458de9459627881,0xa44e5137293e855b1b7bc7e2c6f8cd796ffcb037,0E-18,NULL,0x095ea7b30000000000000000000000002a0c0dbecc7e4d658f48e01e3fa353f44050c2080000000000000000000000000000000000000000000000000000299733aed976,0
23,0x6894da8a69f64280e258cbc5aa6693c8aef53f2777ece560bdcd932a2f20e832,6979505,1546167844,0xb8680bd6deac761378bc0be00458de9459627881,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0E-18,NULL,0x338b5dea000000000000000000000000a44e5137293e855b1b7bc7e2c6f8cd796ffcb0370000000000000000000000000000000000000000000000000000299733aed976,0
24,0xebbf18686a65a20809a8d3020f8fe41ff256a55f801fd6d18e69f37511bce4ca,6979519,1546168025,0xb8680bd6deac761378bc0be00458de9459627881,0xa5fd1a791c4dfcaacc963d4f73c6ae5824149ea7,0E-18,NULL,0x095ea7b30000000000000000000000002a0c0dbecc7e4d658f48e01e3fa353f44050c2080000000000000000000000000000000000000000000002f1a941f613ea0b19d5,0
25,0xe89b30c46377b2c6b1b33fbab7fd386da83d648a69f3997a716ff4349449c35b,6979521,1546168061,0xb8680bd6deac761378bc0be00458de9459627881,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0E-18,NULL,0x338b5dea000000000000000000000000a5fd1a791c4dfcaacc963d4f73c6ae5824149ea70000000000000000000000000000000000000000000002f1a941f613ea0b19d5,0
